Wall time,Step,Value
1587884743.9667726,0,6.443807125091553
1587884758.436389,1,6.442322254180908
1587884769.037805,2,6.438328742980957
1587884779.1093013,3,6.429222583770752
1587884789.2381022,4,6.4180731773376465
1587884799.476918,5,6.410085201263428
1587884809.5281537,6,6.401683807373047
1587884819.640981,7,6.3941850662231445
1587884829.7459302,8,6.3850884437561035
1587884839.905447,9,6.378479480743408
1587884850.024205,10,6.371585845947266
1587884860.210423,11,6.36406135559082
1587884870.3457744,12,6.358240127563477
1587884880.4853084,13,6.351595878601074
1587884890.625284,14,6.344601154327393
1587884900.7725499,15,6.338626861572266
1587884910.9171605,16,6.331386089324951
1587884921.0664363,17,6.329194068908691
1587884931.246908,18,6.320557117462158
1587884941.4441333,19,6.317067623138428
1587884951.6712039,20,6.307611465454102
1587884962.4714463,21,6.3048577308654785
1587884972.678686,22,6.298868179321289
1587884982.822022,23,6.292634963989258
1587884993.0024905,24,6.287099361419678
1587885003.9915984,25,6.282094478607178
1587885014.1331723,26,6.27752161026001
1587885024.2996492,27,6.272637844085693
1587885034.4025528,28,6.267122745513916
1587885044.5073986,29,6.261630058288574
1587885054.6556304,30,6.255452632904053
1587885065.488609,31,6.251795768737793
1587885075.5978591,32,6.244302272796631
1587885085.693063,33,6.238215923309326
1587885095.841733,34,6.232510089874268
1587885106.0132363,35,6.229350566864014
1587885116.1526701,36,6.221923828125
1587885126.2835705,37,6.2147932052612305
1587885136.4030023,38,6.2138471603393555
1587885146.514653,39,6.207240581512451
1587885156.6747167,40,6.2027764320373535
1587885166.7896042,41,6.197262763977051
1587885176.9477491,42,6.190407752990723
1587885187.100885,43,6.186455249786377
1587885197.2473137,44,6.181028366088867
1587885207.3914304,45,6.175694465637207
1587885217.5526505,46,6.171713829040527
1587885227.7622488,47,6.165421962738037
1587885237.8827684,48,6.163353443145752
1587885247.9523506,49,6.153463840484619
1587885258.0183709,50,6.1477460861206055
1587885268.158129,51,6.144430637359619
1587885278.2833948,52,6.139142036437988
1587885288.4350133,53,6.131697654724121
1587885298.5666227,54,6.128180503845215
1587885308.6887183,55,6.121634006500244
1587885318.8293386,56,6.11629056930542
1587885328.951307,57,6.110130310058594
1587885339.044197,58,6.106602191925049
1587885349.1704848,59,6.102360248565674
1587885359.2891214,60,6.092741966247559
1587885369.363692,61,6.089901447296143
1587885379.5408638,62,6.082334518432617
1587885389.6879365,63,6.076775074005127
1587885399.8197489,64,6.0737199783325195
1587885409.9921484,65,6.065614700317383
1587885420.2147293,66,6.064728736877441
1587885430.875863,67,6.057030200958252
1587885440.9565773,68,6.0554351806640625
1587885451.0098872,69,6.051914215087891
1587885461.078417,70,6.042486190795898
1587885471.129707,71,6.039998531341553
1587885481.211267,72,6.0344367027282715
1587885491.2675195,73,6.025745391845703
1587885501.4291987,74,6.023165702819824
1587885511.5546498,75,6.015495777130127
1587885521.688569,76,6.0123701095581055
1587885531.833708,77,6.006113052368164
1587885541.9581113,78,5.999650001525879
1587885552.0735707,79,5.997439384460449
1587885562.2009156,80,5.990359783172607
1587885572.332993,81,5.984649181365967
1587885582.4709752,82,5.98013162612915
1587885592.6275477,83,5.974071502685547
1587885602.7596917,84,5.970476150512695
1587885612.8589005,85,5.963607311248779
1587885623.028539,86,5.957947254180908
1587885633.165819,87,5.953925609588623
1587885643.2680707,88,5.95396089553833
1587885652.8938336,89,5.945582866668701
1587885662.9995198,90,5.938949108123779
1587885673.1176753,91,5.934767246246338
1587885683.2542832,92,5.930551052093506
1587885693.390433,93,5.925130367279053
1587885703.52019,94,5.9210734367370605
1587885713.6462123,95,5.916906833648682
1587885723.80624,96,5.909341335296631
1587885733.9201887,97,5.9049458503723145
1587885744.026642,98,5.897856712341309
1587885754.1760113,99,5.892880916595459
