Wall time,Step,Value
1587885813.8858545,0,0.3171095848083496
1587885849.7206187,1,0.29497602581977844
1587885884.8620095,2,0.27696648240089417
1587885918.6824417,3,0.26592472195625305
1587885952.093395,4,0.2851482033729553
1587885985.4429984,5,0.2451728731393814
1587886021.075476,6,0.25607818365097046
1587886055.7615716,7,0.2833483815193176
1587886089.8773127,8,0.2680476903915405
1587886124.7741873,9,0.26225340366363525
1587886161.2297413,10,0.26606476306915283
1587886196.3454256,11,0.2346227765083313
1587886232.5489037,12,0.2570613920688629
1587886266.5679247,13,0.23984625935554504
1587886301.6433127,14,0.26168185472488403
1587886335.554162,15,0.253714919090271
1587886370.3966734,16,0.26681897044181824
1587886407.6829925,17,0.2547377049922943
1587886444.0977857,18,0.24707742035388947
1587886480.3772244,19,0.25839295983314514
1587886517.578988,20,0.22759951651096344
1587886554.557986,21,0.2402844876050949
1587886590.7563977,22,0.254691481590271
1587886627.378808,23,0.22095435857772827
1587886662.2752962,24,0.238468199968338
1587886704.59349,25,0.20483767986297607
1587886740.9766088,26,0.21555538475513458
1587886778.8301601,27,0.18665164709091187
1587886814.9574962,28,0.1945439577102661
1587886851.6626441,29,0.19420810043811798
1587886888.4943433,30,0.1744472086429596
1587886925.3891628,31,0.20331332087516785
1587886962.06463,32,0.2049749195575714
1587886999.19803,33,0.1681247055530548
1587887037.0366464,34,0.19204437732696533
1587887077.575295,35,0.1692771017551422
1587887115.921916,36,0.15716247260570526
1587887153.7518914,37,0.17255033552646637
1587887193.3278039,38,0.14822924137115479
1587887233.4854045,39,0.1743721067905426
1587887272.9835565,40,0.18760985136032104
1587887311.4743035,41,0.16177093982696533
1587887348.3818681,42,0.1645994931459427
1587887386.737498,43,0.1411377191543579
1587887424.9850426,44,0.13266834616661072
1587887464.4234169,45,0.18964098393917084
1587887502.0655582,46,0.133051335811615
1587887540.9279337,47,0.14009252190589905
1587887578.207881,48,0.14176151156425476
1587887615.4832766,49,0.12985216081142426
1587887652.6017227,50,0.11093033850193024
1587887690.3971958,51,0.09831909835338593
1587887728.230656,52,0.11962287127971649
1587887765.7440739,53,0.1296515017747879
1587887802.4136772,54,0.12828907370567322
1587887839.0534196,55,0.10432706028223038
1587887875.5471172,56,0.09850334376096725
1587887914.4240782,57,0.10241778194904327
1587887952.2426562,58,0.10793952643871307
1587887989.6595418,59,0.10272561758756638
1587888027.3740082,60,0.09738899767398834
1587888064.419993,61,0.11684946715831757
1587888101.7984304,62,0.1076989397406578
1587888137.3338926,63,0.09906647354364395
1587888174.401366,64,0.10023290663957596
1587888210.2510486,65,0.11775945872068405
1587888247.0058675,66,0.0987626165151596
1587888283.30828,67,0.09909410029649734
1587888319.55753,68,0.10401646792888641
1587888357.1234496,69,0.09823726862668991
1587888394.8927414,70,0.09073951095342636
1587888431.135047,71,0.10748278349637985
1587888468.3019667,72,0.0954417809844017
1587888506.264521,73,0.09250283241271973
1587888542.1011927,74,0.0756789818406105
1587888580.6950157,75,0.09745292365550995
1587888616.4040184,76,0.08432189375162125
1587888651.6364264,77,0.07076500356197357
1587888687.4704313,78,0.09478683769702911
1587888724.8009133,79,0.07423917204141617
1587888762.680995,80,0.10439293086528778
1587888799.994657,81,0.10050761699676514
1587888836.9616704,82,0.08698312193155289
1587888873.4546347,83,0.10141947120428085
1587888909.2460408,84,0.095026895403862
1587888945.1726496,85,0.10023786872625351
1587888983.7412636,86,0.09299874305725098
1587889021.4515936,87,0.1018817201256752
1587889058.1741638,88,0.06799044460058212
1587889096.256709,89,0.11961919814348221
1587889132.7493758,90,0.09754342585802078
1587889169.0397377,91,0.0662064477801323
1587889206.3783393,92,0.06511843204498291
1587889242.8263624,93,0.09206797927618027
1587889278.994823,94,0.06800852715969086
1587889315.8427458,95,0.06418932229280472
1587889351.107614,96,0.07442807406187057
1587889387.296842,97,0.05896326154470444
1587889424.0542924,98,0.06810043752193451
1587889459.3032432,99,0.05363065376877785
1587889496.056234,100,0.06327004730701447
1587889531.3372898,101,0.06475039571523666
1587889567.1906757,102,0.09599097073078156
1587889602.7626152,103,0.08641883730888367
1587889639.496267,104,0.08862824738025665
1587889674.9776196,105,0.0635799989104271
1587889709.9460692,106,0.08251889795064926
1587889746.7318976,107,0.06125406175851822
1587889782.1597445,108,0.0497213676571846
1587889817.0132143,109,0.07319200783967972
1587889852.767333,110,0.06985007226467133
1587889888.7998266,111,0.06971527636051178
1587889925.3767161,112,0.08099068701267242
1587889960.355506,113,0.06781670451164246
1587889995.6783562,114,0.0744728371500969
1587890031.379598,115,0.054405294358730316
1587890068.2267132,116,0.06102045625448227
1587890106.4306765,117,0.07054454833269119
1587890142.7829304,118,0.06334903836250305
1587890178.779266,119,0.06469161808490753
1587890214.7435293,120,0.06336811929941177
1587890251.4189327,121,0.08447561413049698
1587890287.088346,122,0.0762564167380333
1587890324.8750732,123,0.07126663625240326
1587890359.790613,124,0.0765499472618103
1587890395.0617666,125,0.05810657888650894
1587890430.1004877,126,0.05057474598288536
1587890464.5995345,127,0.07997575402259827
1587890502.4853954,128,0.09074176102876663
1587890539.184683,129,0.057291097939014435
1587890575.0250933,130,0.05972955375909805
1587890611.4115152,131,0.06626138091087341
1587890647.2604835,132,0.07791849225759506
1587890684.0189695,133,0.06722477823495865
