Wall time,Step,Value
1586960208.9449022,0,0.8823532462120056
1586960253.1596932,1,0.15448860824108124
1586960297.3627143,2,0.13809451460838318
1586960338.863941,3,0.12721416354179382
1586960380.1824229,4,0.11624309420585632
1586960421.5931149,5,0.11376812309026718
1586960462.934692,6,0.10228431969881058
1586960505.1051433,7,0.10372930020093918
1586960546.103834,8,0.09677799791097641
1586960587.5828097,9,0.09666646271944046
1586960628.8846037,10,0.09097471088171005
1586960670.1447396,11,0.0916411355137825
1586960711.2354689,12,0.08365438878536224
1586960752.5008936,13,0.08342081308364868
1586960793.7583892,14,0.0855712965130806
1586960834.8424337,15,0.0815325528383255
1586960876.115171,16,0.07391799986362457
1586960917.3833668,17,0.07973539084196091
1586960958.4571655,18,0.07323659211397171
1586960999.8389637,19,0.0712965726852417
1586961041.0948026,20,0.06467236578464508
1586961082.3603046,21,0.06892117112874985
1586961123.4333382,22,0.06454796344041824
1586961164.7227256,23,0.06283421069383621
1586961205.9782825,24,0.06118745729327202
1586961247.209809,25,0.058689747005701065
1586961288.4888983,26,0.05865786224603653
1586961329.7235713,27,0.05752672255039215
1586961371.0007107,28,0.059351131319999695
1586961412.089604,29,0.053597915917634964
1586961453.343878,30,0.05560038611292839
1586961494.4309003,31,0.053580570966005325
1586961535.7571146,32,0.056448016315698624
1586961576.8414795,33,0.053339146077632904
1586961618.1073987,34,0.049964677542448044
1586961659.4031522,35,0.05302571877837181
1586961700.5178788,36,0.04931921139359474
1586961741.7518337,37,0.04777858406305313
1586961782.9962225,38,0.04911045730113983
1586961824.1146872,39,0.04809828847646713
1586961865.2299895,40,0.04599500820040703
1586961906.5528567,41,0.04469963535666466
1586961947.8527024,42,0.046186063438653946
1586961988.9849844,43,0.04539698362350464
1586962030.0837262,44,0.04260861501097679
1586962071.3485026,45,0.04440142214298248
1586962112.4700828,46,0.04544554650783539
1586962153.7230322,47,0.047403112053871155
1586962194.926969,48,0.045506320893764496
1586962236.1423244,49,0.04309176281094551
1586962277.3156958,50,0.042393654584884644
1586962318.7121012,51,0.041623398661613464
1586962360.1414437,52,0.040652986615896225
1586962401.5429928,53,0.039990682154893875
1586962442.9769905,54,0.04454539343714714
1586962484.2163343,55,0.04089665040373802
1586962525.4683301,56,0.041763268411159515
1586962566.693643,57,0.04042458161711693
1586962607.8836443,58,0.038184382021427155
1586962649.2783408,59,0.04153497889637947
1586962690.5358317,60,0.03903348743915558
1586962731.7701828,61,0.04378445819020271
1586962772.9950287,62,0.03440786898136139
1586962814.4286997,63,0.04387412965297699
1586962855.6590762,64,0.036342136561870575
1586962896.9309714,65,0.03454459086060524
1586962938.1369848,66,0.03699478507041931
1586962979.3824487,67,0.035891614854335785
1586963020.6237817,68,0.036727000027894974
1586963061.8545005,69,0.03519577533006668
1586963103.0864124,70,0.0367981493473053
1586963144.3098178,71,0.03534230962395668
1586963185.597699,72,0.039280518889427185
