Wall time,Step,Value
1586960055.671575,0,4.399141788482666
1586960091.5508242,1,1.3565638065338135
1586960124.0885699,2,0.9025645852088928
1586960168.789722,3,1.3638445138931274
1586960208.268631,4,0.08887547254562378
1586960247.8603187,5,0.034178074449300766
1586960287.5256174,6,0.3552002012729645
1586960330.0498114,7,0.06378652900457382
1586960365.2630703,8,0.03762577846646309
1586960396.5475016,9,0.04944389685988426
1586960423.4443283,10,2.3445541858673096
1586960454.2243388,11,0.78836989402771
1586960484.356778,12,0.2391209751367569
1586960514.5806472,13,0.2710481286048889
1586960543.0737524,14,0.25487181544303894
1586960573.715991,15,0.34544098377227783
