Wall time,Step,Value
1587595044.5774994,0,0.3514210283756256
1587595179.4995565,1,0.3074488341808319
1587595294.5868201,2,0.2963637113571167
1587595409.3737717,3,0.2864249050617218
1587595525.2287693,4,0.27258118987083435
1587595640.012825,5,0.26673904061317444
1587595755.1207817,6,0.2524971067905426
1587595870.069111,7,0.24844609200954437
1587595984.8692222,8,0.23894895613193512
1587596099.7447138,9,0.23135261237621307
1587596214.7119834,10,0.2372981756925583
1587596327.343875,11,0.2145480364561081
1587596442.125806,12,0.22275285422801971
1587596554.493477,13,0.2100338190793991
1587596669.253597,14,0.2045699954032898
1587596784.334919,15,0.18728786706924438
1587596899.128822,16,0.19526328146457672
1587597011.2906744,17,0.18761539459228516
1587597123.622408,18,0.194863423705101
1587597236.1378372,19,0.19960759580135345
1587597348.3895266,20,0.17013999819755554
1587597463.1417851,21,0.16081123054027557
1587597578.0272152,22,0.16163502633571625
1587597690.029676,23,0.15348227322101593
1587597805.0119572,24,0.1690712869167328
1587597917.6044152,25,0.1534956693649292
1587598030.0944636,26,0.14508426189422607
1587598145.1159117,27,0.14777804911136627
1587598257.2062323,28,0.15344981849193573
1587598369.8184743,29,0.12759286165237427
1587598484.657628,30,0.13137543201446533
1587598597.0807948,31,0.13454261422157288
1587598709.4827318,32,0.14581871032714844
1587598821.8745117,33,0.12964773178100586
1587598934.3000073,34,0.12186768651008606
1587599049.2086139,35,0.1278580129146576
1587599161.3398576,36,0.11145701259374619
1587599276.0938218,37,0.12328191101551056
1587599388.8790705,38,0.11640574038028717
1587599501.224391,39,0.11916720122098923
1587599613.590984,40,0.10649386793375015
1587599728.3959546,41,0.11492972075939178
1587599841.1412604,42,0.10765090584754944
1587599953.4927754,43,0.11640650033950806
1587600065.7877226,44,0.11285991221666336
1587600178.0925784,45,0.1082581877708435
1587600290.3825884,46,0.10683713853359222
1587600402.7474823,47,0.11413202434778214
1587600514.9480467,48,0.09429250657558441
1587600629.6406457,49,0.09703678637742996
1587600742.062574,50,0.08630485087633133
1587600857.0523424,51,0.08955918997526169
1587600969.492171,52,0.10434456914663315
1587601081.6927593,53,0.095571368932724
1587601194.231289,54,0.08870057016611099
1587601306.7523966,55,0.08735127747058868
1587601418.5187104,56,0.08585542440414429
1587601532.852388,57,0.10410661995410919
1587601644.6396122,58,0.0996844619512558
1587601756.360361,59,0.0835883766412735
1587601871.4932904,60,0.08830906450748444
1587601983.2558463,61,0.09034264087677002
1587602095.2040615,62,0.07790515571832657
1587602210.3370306,63,0.09006277471780777
1587602322.1624098,64,0.0804191380739212
1587602434.611584,65,0.08201110363006592
1587602547.617973,66,0.08492107689380646
1587602660.2892346,67,0.07866256684064865
1587602772.6404648,68,0.08111679553985596
1587602885.1847637,69,0.07825741171836853
1587602997.8478293,70,0.07845327258110046
1587603110.5598283,71,0.07259387522935867
1587603225.7440286,72,0.08135668188333511
1587603338.1767945,73,0.07565545290708542
1587603450.0464609,74,0.0616820827126503
1587603564.8352506,75,0.06735753268003464
1587603677.0137532,76,0.06916999816894531
