Wall time,Step,Value
1587892394.6178925,0,6.443725109100342
1587892410.8170633,1,6.441235542297363
1587892421.4366713,2,6.435906887054443
1587892431.9772272,3,6.429036617279053
1587892442.553329,4,6.420623302459717
1587892453.8568509,5,6.4107842445373535
1587892464.414609,6,6.401968479156494
1587892474.9979916,7,6.396249771118164
1587892485.520809,8,6.389499187469482
1587892496.0940044,9,6.384707927703857
1587892506.6089206,10,6.3814263343811035
1587892517.1131155,11,6.373361587524414
1587892527.6345851,12,6.369048118591309
1587892538.1538975,13,6.363231182098389
1587892548.6351755,14,6.358040809631348
1587892559.1215467,15,6.35302209854126
1587892569.6683733,16,6.348020553588867
1587892580.5540984,17,6.345020771026611
1587892591.054076,18,6.3397932052612305
1587892601.6644666,19,6.333001136779785
1587892612.1721416,20,6.328835487365723
1587892622.6850004,21,6.32309103012085
1587892633.1896245,22,6.320907115936279
1587892643.7246523,23,6.315162181854248
1587892654.2724445,24,6.309544086456299
1587892664.8812797,25,6.305366039276123
1587892675.3852777,26,6.30056095123291
1587892685.9529135,27,6.297020435333252
1587892696.4780884,28,6.291479110717773
1587892707.0211036,29,6.284900188446045
1587892717.510314,30,6.282938480377197
1587892728.3657382,31,6.276927471160889
1587892738.9526267,32,6.271202087402344
1587892749.6244397,33,6.26747989654541
1587892760.282115,34,6.262523651123047
1587892770.9423997,35,6.259469509124756
1587892781.5842829,36,6.256722927093506
1587892792.2127879,37,6.247255325317383
1587892802.7553282,38,6.244056224822998
1587892813.3619993,39,6.238437175750732
1587892823.9609885,40,6.237433910369873
1587892834.5588474,41,6.22872257232666
1587892845.196219,42,6.225429058074951
1587892855.7851105,43,6.219911098480225
1587892866.4216146,44,6.2150115966796875
1587892877.062605,45,6.2126312255859375
1587892887.6831536,46,6.206524848937988
1587892898.6338565,47,6.200692176818848
1587892909.5834281,48,6.197709083557129
1587892920.4044256,49,6.19251823425293
1587892931.2901704,50,6.185482978820801
1587892942.101347,51,6.184910774230957
1587892952.9039798,52,6.17765474319458
1587892963.744977,53,6.172522068023682
1587892974.612638,54,6.169935703277588
1587892985.443624,55,6.162436008453369
1587892996.300423,56,6.160366535186768
1587893007.1577616,57,6.156639099121094
1587893017.969967,58,6.150546073913574
1587893028.735979,59,6.143356800079346
1587893039.4155433,60,6.137906074523926
1587893050.2614255,61,6.137699127197266
1587893061.0995746,62,6.1280107498168945
1587893071.9219036,63,6.126204013824463
1587893082.655024,64,6.12182092666626
1587893093.4168231,65,6.1171417236328125
1587893104.192616,66,6.11145544052124
1587893114.807148,67,6.105922698974609
1587893125.533489,68,6.1022210121154785
1587893137.8208833,69,6.097475528717041
1587893148.4649622,70,6.095041275024414
1587893159.030842,71,6.088041305541992
1587893169.5502167,72,6.083950042724609
1587893180.1559575,73,6.07614278793335
1587893190.7008486,74,6.0761613845825195
1587893200.7262428,75,6.068333625793457
1587893211.3234546,76,6.063214302062988
1587893221.8851774,77,6.058866024017334
1587893232.4373817,78,6.054893493652344
1587893243.0248122,79,6.05316162109375
1587893253.6185658,80,6.046052932739258
1587893264.1710818,81,6.040070056915283
1587893274.7545118,82,6.034486293792725
1587893285.2766576,83,6.029453277587891
1587893295.8488553,84,6.026506423950195
1587893306.4303284,85,6.020949840545654
1587893317.0271628,86,6.017131805419922
1587893327.5581527,87,6.01249885559082
1587893338.1773598,88,6.0063629150390625
1587893348.7513309,89,6.0007123947143555
1587893359.375256,90,5.998108386993408
1587893369.9384,91,5.993930339813232
1587893380.568024,92,5.989375114440918
1587893391.1077917,93,5.984180927276611
1587893401.7413993,94,5.978681564331055
1587893412.296575,95,5.974735736846924
1587893422.9834716,96,5.968510627746582
1587893433.6019154,97,5.965880870819092
1587893444.2223334,98,5.959044456481934
1587893455.3107991,99,5.956403732299805
