Wall time,Step,Value
1586964440.9949136,0,0.2746189534664154
1586964472.635441,1,0.20727571845054626
1586964503.1223202,2,0.19397547841072083
1586964532.440757,3,0.1744554042816162
1586964563.206078,4,0.16804708540439606
1586964593.4759922,5,0.15784229338169098
1586964623.1884842,6,0.1578667014837265
1586964652.3057806,7,0.1449304223060608
1586964681.642833,8,0.13303469121456146
1586964710.9517763,9,0.13443122804164886
1586964740.0738804,10,0.12334579229354858
1586964769.369017,11,0.11712942272424698
1586964798.6566749,12,0.11959163844585419
1586964827.7499857,13,0.1154116839170456
1586964857.417533,14,0.11066274344921112
1586964886.710097,15,0.10315321385860443
1586964916.0022376,16,0.09438484162092209
1586964945.2649379,17,0.09887935221195221
1586964974.39757,18,0.08565037697553635
1586965003.6586413,19,0.09334453195333481
1586965032.7892075,20,0.08221157640218735
1586965062.0712996,21,0.0865311324596405
1586965091.173996,22,0.08272481709718704
1586965120.2750053,23,0.08218588680028915
1586965149.5696278,24,0.0773080512881279
1586965178.845347,25,0.07759637385606766
1586965207.9524405,26,0.07310240715742111
1586965237.2405183,27,0.07367197424173355
1586965266.3523467,28,0.07532675564289093
1586965295.6051261,29,0.07230174541473389
1586965325.132703,30,0.06859397888183594
1586965354.5146964,31,0.06961529701948166
1586965383.6938937,32,0.06264626979827881
1586965413.018324,33,0.06604233384132385
1586965442.1914074,34,0.0636008232831955
1586965471.377165,35,0.06092127412557602
1586965500.7074203,36,0.06760059297084808
1586965529.874848,37,0.06316161900758743
1586965559.0400708,38,0.05720389261841774
1586965588.3776715,39,0.05976499617099762
1586965617.552205,40,0.057932253926992416
1586965646.7200396,41,0.055795397609472275
1586965676.0485058,42,0.05995612218976021
1586965705.2127795,43,0.0551614984869957
1586965734.561871,44,0.057639773935079575
1586965763.714872,45,0.05302168428897858
1586965793.0473268,46,0.04985306039452553
1586965822.3765132,47,0.05136233940720558
1586965851.5552375,48,0.05230855941772461
1586965880.752793,49,0.05160094052553177
1586965909.9409008,50,0.04779840633273125
1586965939.2830732,51,0.04646919667720795
1586965968.6170135,52,0.051869507879018784
1586965997.7830982,53,0.050960734486579895
1586966026.9591374,54,0.04832175001502037
1586966056.1482553,55,0.04929602891206741
1586966085.3145242,56,0.05148373544216156
1586966114.4851942,57,0.049198612570762634
1586966143.670171,58,0.047797780483961105
1586966172.8570294,59,0.05091583728790283
1586966202.0297315,60,0.043082963675260544
1586966231.382682,61,0.04321583732962608
1586966260.5450366,62,0.044404055923223495
1586966289.7252903,63,0.04285962134599686
1586966319.0652702,64,0.047929536551237106
1586966348.248397,65,0.04825720563530922
1586966377.4327686,66,0.045820124447345734
1586966406.6148255,67,0.04534994810819626
1586966435.775576,68,0.04436953738331795
1586966464.9566662,69,0.04419555515050888
1586966494.1328008,70,0.042421068996191025
1586966523.44558,71,0.03883783891797066
1586966552.802326,72,0.04336242750287056
1586966581.9853394,73,0.04143216833472252
1586966611.1606848,74,0.04076230153441429
1586966640.3321173,75,0.03853489086031914
1586966669.688096,76,0.038230400532484055
1586966699.033465,77,0.03896735981106758
1586966728.1878908,78,0.04093293100595474
1586966757.3566651,79,0.038579825311899185
1586966786.5154202,80,0.03881906345486641
1586966815.6866703,81,0.04257585108280182
1586966844.8486664,82,0.04141669347882271
1586966874.010862,83,0.037739723920822144
1586966903.3418345,84,0.037590667605400085
1586966932.648018,85,0.037489186972379684
1586966961.9983742,86,0.037018079310655594
1586966991.3956494,87,0.03821206092834473
1586967020.6121368,88,0.03829832002520561
1586967049.7729516,89,0.037877097725868225
1586967078.924352,90,0.036056723445653915
1586967108.2566903,91,0.03290148824453354
1586967137.5782115,92,0.04015674442052841
1586967166.7579992,93,0.03159061819314957
1586967196.1049836,94,0.03251180425286293
1586967225.2741992,95,0.038758132606744766
1586967254.4354951,96,0.032572537660598755
1586967283.583103,97,0.03413514420390129
1586967312.7312112,98,0.036098331212997437
1586967341.8644233,99,0.03530818223953247
1586967370.998389,100,0.04016038775444031
1586967400.1461806,101,0.031846724450588226
1586967429.3215365,102,0.034195780754089355
1586967458.4813187,103,0.036616384983062744
